Date,Open,High,Low,Close,Volume
2020-01-13 00:00:00+00:00,2.669,2.896,2.519,2.623,25510203.2
2020-01-20 00:00:00+00:00,2.623,2.745,2.35,2.575,29279183.11
2020-01-27 00:00:00+00:00,2.579,2.95,2.561,2.832,29522111.33
2020-02-03 00:00:00+00:00,2.832,3.525,2.676,3.504,68128276.63
2020-02-10 00:00:00+00:00,3.503,4.884,3.272,4.454,147727392.4
2020-02-17 00:00:00+00:00,4.45,4.869,3.854,4.236,133106279.51
2020-02-24 00:00:00+00:00,4.239,4.347,3.312,3.858,183847661.43
2020-03-02 00:00:00+00:00,3.862,4.953,3.816,4.059,221230525.52
2020-03-09 00:00:00+00:00,4.059,4.371,1.364,2.086,369676103.97
2020-03-16 00:00:00+00:00,2.086,2.629,1.53,1.981,258340510.13
2020-03-23 00:00:00+00:00,1.984,2.373,1.926,2.006,98085175.15
2020-03-30 00:00:00+00:00,2.006,2.456,2.002,2.264,81740296.33
2020-04-06 00:00:00+00:00,2.264,3.638,2.264,3.414,363384286.9
2020-04-13 00:00:00+00:00,3.411,3.837,2.96,3.588,272105385.88
2020-04-20 00:00:00+00:00,3.588,3.937,3.368,3.723,197656986.33
2020-04-27 00:00:00+00:00,3.723,4.019,3.461,3.716,155933815.81
2020-05-04 00:00:00+00:00,3.715,4.225,3.409,3.761,151441542.96
2020-05-11 00:00:00+00:00,3.762,3.865,3.288,3.783,80640765.47
2020-05-18 00:00:00+00:00,3.781,4.175,3.74,3.79,104736843.03
2020-05-25 00:00:00+00:00,3.794,4.289,3.77,4.133,60240781.48
2020-06-01 00:00:00+00:00,4.132,4.625,4.1,4.353,75501364.53
2020-06-08 00:00:00+00:00,4.353,4.515,3.858,3.942,46911781.19
2020-06-15 00:00:00+00:00,3.944,4.245,3.657,4.184,68521279.07
2020-06-22 00:00:00+00:00,4.183,4.941,4.178,4.568,126531481.99
2020-06-29 00:00:00+00:00,4.568,4.92,4.423,4.749,66935565.47
2020-07-06 00:00:00+00:00,4.748,7.39,4.737,7.328,238571121.0
2020-07-13 00:00:00+00:00,7.326,8.979,6.859,8.082,356374578.61
2020-07-20 00:00:00+00:00,8.085,8.143,6.9,7.499,207191578.37
2020-07-27 00:00:00+00:00,7.499,8.8,6.444,8.276,201500915.7
2020-08-03 00:00:00+00:00,8.277,14.7,8.132,13.805,283442204.51
2020-08-10 00:00:00+00:00,13.809,20.296,12.092,18.848,326657946.52
2020-08-17 00:00:00+00:00,18.847,19.8,12.897,15.172,299403166.75
2020-08-24 00:00:00+00:00,15.174,17.798,13.455,16.498,181831798.96
2020-08-31 00:00:00+00:00,16.5,16.968,8.955,12.8,273107448.07
2020-09-07 00:00:00+00:00,12.802,13.281,11.026,12.064,182504565.59
2020-09-14 00:00:00+00:00,12.068,12.398,9.454,9.74,139098656.1
2020-09-21 00:00:00+00:00,9.736,11.184,7.309,10.788,297729912.44
2020-09-28 00:00:00+00:00,10.789,11.07,8.794,9.383,176058069.7
2020-10-05 00:00:00+00:00,9.379,11.026,8.377,10.834,185594618.24
2020-10-12 00:00:00+00:00,10.833,11.793,10.261,10.936,175729980.59
2020-10-19 00:00:00+00:00,10.935,12.95,9.756,12.148,204473848.63
2020-10-26 00:00:00+00:00,12.146,12.465,10.75,11.57,172193116.12
2020-11-02 00:00:00+00:00,11.569,13.741,9.741,12.71,280262420.69
2020-11-09 00:00:00+00:00,12.71,13.438,11.815,12.121,203734085.49
2020-11-16 00:00:00+00:00,12.123,15.75,11.991,14.528,258544661.01
2020-11-23 00:00:00+00:00,14.526,16.413,11.14,13.395,258659506.16
2020-11-30 00:00:00+00:00,13.396,14.885,12.5,13.519,146561605.69
2020-12-07 00:00:00+00:00,13.52,13.574,11.423,12.941,105108691.39
2020-12-14 00:00:00+00:00,12.942,14.547,12.313,13.064,134813275.3
2020-12-21 00:00:00+00:00,13.064,13.287,8.022,12.169,224967464.82
2020-12-28 00:00:00+00:00,12.172,14.069,10.806,13.719,199806182.28
2021-01-04 00:00:00+00:00,13.724,18.498,12.333,16.228,311570256.23
2021-01-11 00:00:00+00:00,16.221,23.78,12.5,23.286,336269930.64
2021-01-18 00:00:00+00:00,23.279,25.56,17.111,24.831,245906826.27
2021-01-25 00:00:00+00:00,24.835,25.845,20.282,22.609,162482103.08
2021-02-01 00:00:00+00:00,22.601,27.133,21.65,24.777,129827380.96
2021-02-08 00:00:00+00:00,24.774,35.8,24.002,33.215,153900811.56
2021-02-15 00:00:00+00:00,33.215,37.075,27.07,34.13,121171821.37
2021-02-22 00:00:00+00:00,34.133,34.264,20.671,24.714,172621783.19
2021-03-01 00:00:00+00:00,24.719,31.498,24.602,28.603,88902131.88
2021-03-08 00:00:00+00:00,28.603,32.07,26.908,28.57,88937679.18
2021-03-15 00:00:00+00:00,28.561,31.5,26.38,29.25,81989181.95
2021-03-22 00:00:00+00:00,29.249,29.485,23.465,26.687,66412816.75
2021-03-29 00:00:00+00:00,26.686,33.299,26.186,30.791,83581453.13
2021-04-05 00:00:00+00:00,30.789,35.242,29.654,33.964,104456855.74
2021-04-12 00:00:00+00:00,33.961,44.5,29.453,39.103,203856989.59
2021-04-19 00:00:00+00:00,39.103,42.046,29.824,31.697,188368455.07
2021-04-26 00:00:00+00:00,31.697,41.5,31.382,39.502,95029681.94
2021-05-03 00:00:00+00:00,39.501,52.501,38.5,52.311,169734563.35
2021-05-10 00:00:00+00:00,52.312,53.07,37.989,40.696,125775987.32
2021-05-17 00:00:00+00:00,40.693,44.698,14.98,19.836,229966358.9
2021-05-24 00:00:00+00:00,19.839,35.343,19.655,26.805,188737370.06
2021-05-31 00:00:00+00:00,26.808,32.855,25.562,27.537,111425150.67
2021-06-07 00:00:00+00:00,27.534,28.696,19.974,23.304,146781866.1
2021-06-14 00:00:00+00:00,23.309,26.45,19.06,21.644,132166919.65
2021-06-21 00:00:00+00:00,21.637,21.875,14.964,18.389,212675855.34
2021-06-28 00:00:00+00:00,18.391,20.548,17.256,19.237,121681108.11
2021-07-05 00:00:00+00:00,19.239,21.27,17.62,18.381,127065178.75
2021-07-12 00:00:00+00:00,18.38,18.6,15.01,15.469,108750211.48
2021-07-19 00:00:00+00:00,15.471,17.129,13.363,16.728,134520127.54
2021-07-26 00:00:00+00:00,16.726,23.933,16.64,22.067,202692096.86
2021-08-02 00:00:00+00:00,22.066,25.186,21.4,23.034,182696150.13
2021-08-09 00:00:00+00:00,23.034,28.016,22.076,27.94,135148307.83
2021-08-16 00:00:00+00:00,27.936,30.568,24.51,28.007,155350268.26
