Date,Open,High,Low,Close,Volume
2020-02-10 00:00:00+00:00,25.07,27.397,21.78,23.389,10598738.51
2020-02-17 00:00:00+00:00,23.355,24.519,21.0,22.868,8702792.81
2020-02-24 00:00:00+00:00,22.871,23.288,17.701,18.9,12277081.45
2020-03-02 00:00:00+00:00,18.909,21.77,16.715,16.897,12084858.21
2020-03-09 00:00:00+00:00,16.886,17.465,6.236,10.393,32900534.93
2020-03-16 00:00:00+00:00,10.388,13.697,8.38,11.16,20139270.03
2020-03-23 00:00:00+00:00,11.159,13.386,10.765,11.267,10628187.08
2020-03-30 00:00:00+00:00,11.273,14.051,11.225,13.699,10637480.36
2020-04-06 00:00:00+00:00,13.696,15.512,13.455,14.287,11593142.41
2020-04-13 00:00:00+00:00,14.282,16.823,13.5,16.035,20870547.28
2020-04-20 00:00:00+00:00,16.03,16.463,14.666,16.347,12731593.51
2020-04-27 00:00:00+00:00,16.348,18.137,16.043,17.083,11672852.41
2020-05-04 00:00:00+00:00,17.081,17.495,13.63,15.309,9819599.99
2020-05-11 00:00:00+00:00,15.306,16.693,14.014,16.293,8601289.88
2020-05-18 00:00:00+00:00,16.294,17.348,15.732,15.952,6926875.81
2020-05-25 00:00:00+00:00,15.943,18.203,15.789,17.089,7024294.17
2020-06-01 00:00:00+00:00,17.098,18.228,16.556,17.415,7646725.83
2020-06-08 00:00:00+00:00,17.416,17.59,15.861,16.566,4234907.12
2020-06-15 00:00:00+00:00,16.566,16.66,15.404,15.982,4666626.1
2020-06-22 00:00:00+00:00,15.982,16.666,14.701,15.386,4489006.31
2020-06-29 00:00:00+00:00,15.394,15.978,15.065,15.502,4084205.29
2020-07-06 00:00:00+00:00,15.503,18.619,15.463,18.312,13859897.65
2020-07-13 00:00:00+00:00,18.313,19.069,16.426,18.039,17772858.44
2020-07-20 00:00:00+00:00,18.041,20.34,17.249,19.577,16371639.0
2020-07-27 00:00:00+00:00,19.58,22.25,18.331,20.959,16559377.45
2020-08-03 00:00:00+00:00,20.961,23.55,20.615,22.416,17432818.0
2020-08-10 00:00:00+00:00,22.426,23.833,20.509,23.54,17047476.67
2020-08-17 00:00:00+00:00,23.54,24.081,21.297,21.853,13170189.69
2020-08-24 00:00:00+00:00,21.854,23.9,21.0,23.642,12370677.1
2020-08-31 00:00:00+00:00,23.641,25.908,17.89,23.137,28922555.38
2020-09-07 00:00:00+00:00,23.12,32.36,19.911,31.142,33289271.4
2020-09-14 00:00:00+00:00,31.139,33.302,25.111,26.324,42303370.63
2020-09-21 00:00:00+00:00,26.329,26.85,22.2,26.219,25547140.83
2020-09-28 00:00:00+00:00,26.221,29.549,25.57,28.961,26125193.9
2020-10-05 00:00:00+00:00,28.973,29.231,26.51,28.501,15399706.94
2020-10-12 00:00:00+00:00,28.502,31.891,28.428,30.599,24188152.05
2020-10-19 00:00:00+00:00,30.6,31.28,28.5,30.107,15123963.4
2020-10-26 00:00:00+00:00,30.104,32.448,27.451,28.568,19243989.92
2020-11-02 00:00:00+00:00,28.564,29.914,25.727,28.427,21592457.12
2020-11-09 00:00:00+00:00,28.421,28.978,27.069,27.681,12419499.85
2020-11-16 00:00:00+00:00,27.681,31.362,27.203,30.045,21168316.59
2020-11-23 00:00:00+00:00,30.041,35.423,26.409,30.138,39450571.7
2020-11-30 00:00:00+00:00,30.138,32.0,28.682,29.499,16756311.72
2020-12-07 00:00:00+00:00,29.508,29.668,26.747,29.182,9163102.99
2020-12-14 00:00:00+00:00,29.185,35.7,28.69,34.29,23595898.9
2020-12-21 00:00:00+00:00,34.297,35.695,29.8,33.676,30093794.59
2020-12-28 00:00:00+00:00,33.68,41.906,33.352,41.3,27374036.31
2021-01-04 00:00:00+00:00,41.301,45.2,38.011,42.399,30581395.56
2021-01-11 00:00:00+00:00,42.394,46.784,35.13,45.857,30972285.87
2021-01-18 00:00:00+00:00,45.861,47.4,36.81,41.85,26685641.66
2021-01-25 00:00:00+00:00,41.85,45.707,39.71,44.353,16192534.35
2021-02-01 00:00:00+00:00,44.345,75.538,43.418,68.269,40980623.45
2021-02-08 00:00:00+00:00,68.259,148.9,67.4,135.844,78228147.3
2021-02-15 00:00:00+00:00,135.89,350.0,117.189,294.864,106950865.07
2021-02-22 00:00:00+00:00,294.945,295.986,183.5,210.11,82413728.87
2021-03-01 00:00:00+00:00,210.196,265.584,209.052,240.269,44413917.98
2021-03-08 00:00:00+00:00,240.283,316.491,229.0,263.278,57350712.15
2021-03-15 00:00:00+00:00,263.431,278.239,240.0,264.852,23566667.29
2021-03-22 00:00:00+00:00,264.852,281.67,222.902,268.799,27247322.65
2021-03-29 00:00:00+00:00,268.788,358.418,264.52,349.304,40509153.49
2021-04-05 00:00:00+00:00,349.277,529.909,335.532,526.179,52917050.09
2021-04-12 00:00:00+00:00,526.188,640.5,416.364,482.127,71560306.26
2021-04-19 00:00:00+00:00,482.126,614.8,447.597,505.538,62301677.87
2021-04-26 00:00:00+00:00,505.543,645.5,502.01,622.071,33305830.74
2021-05-03 00:00:00+00:00,622.072,681.576,605.0,662.398,25161108.79
2021-05-10 00:00:00+00:00,662.375,692.9,527.0,564.41,24668101.77
2021-05-17 00:00:00+00:00,564.41,564.41,211.14,260.61,57325495.36
2021-05-24 00:00:00+00:00,260.7,388.55,257.43,325.52,50091081.42
2021-05-31 00:00:00+00:00,325.52,432.18,307.06,393.52,42435357.43
2021-06-07 00:00:00+00:00,393.55,407.23,319.13,365.83,40542812.43
2021-06-14 00:00:00+00:00,365.86,379.72,310.0,338.98,23213571.22
2021-06-21 00:00:00+00:00,338.98,342.36,225.0,290.7,48050484.06
2021-06-28 00:00:00+00:00,290.7,315.64,275.93,307.58,26313646.39
2021-07-05 00:00:00+00:00,307.59,339.44,292.11,321.8,24951740.37
