Date,Open,High,Low,Close,Volume
2020-10-12 00:00:00+00:00,1.0625,1.2231,0.7195,0.8702,92881535.0
2020-10-19 00:00:00+00:00,0.8702,0.8718,0.6695,0.845,122160773.0
2020-10-26 00:00:00+00:00,0.8454,0.8547,0.6003,0.6363,115998539.0
2020-11-02 00:00:00+00:00,0.636,0.8281,0.5249,0.8157,151005052.0
2020-11-09 00:00:00+00:00,0.8151,0.9929,0.7569,0.8307,131634287.0
2020-11-16 00:00:00+00:00,0.8297,1.2175,0.8016,1.0804,123890669.0
2020-11-23 00:00:00+00:00,1.0802,1.308,0.9013,1.0143,77212214.0
2020-11-30 00:00:00+00:00,1.0155,1.2237,0.9889,1.0323,54383803.0
2020-12-07 00:00:00+00:00,1.0325,1.0541,0.8665,0.9535,45442744.0
2020-12-14 00:00:00+00:00,0.953,1.1227,0.9426,1.0598,33568137.0
2020-12-21 00:00:00+00:00,1.0596,1.6607,0.9,1.1971,144504422.0
2020-12-28 00:00:00+00:00,1.1978,1.5962,1.1014,1.4802,63893363.0
2021-01-04 00:00:00+00:00,1.4794,1.9626,1.2743,1.7449,79189917.0
2021-01-11 00:00:00+00:00,1.7466,2.7767,1.3498,2.5074,68448604.0
2021-01-18 00:00:00+00:00,2.5067,2.7464,2.0,2.564,55628110.0
2021-01-25 00:00:00+00:00,2.565,2.6877,2.0052,2.1444,39056527.0
2021-02-01 00:00:00+00:00,2.1428,3.5241,2.0911,3.4079,60895039.0
2021-02-08 00:00:00+00:00,3.4084,5.5998,3.055,4.3231,74956120.0
2021-02-15 00:00:00+00:00,4.3253,4.7565,3.4535,4.1076,57603342.0
2021-02-22 00:00:00+00:00,4.1087,4.8804,2.6292,3.8179,85109030.0
2021-03-01 00:00:00+00:00,3.8242,4.6594,3.7908,4.2811,43382213.0
2021-03-08 00:00:00+00:00,4.2831,7.5995,4.1215,6.6203,97722541.0
2021-03-15 00:00:00+00:00,6.6252,6.8996,5.5989,6.0519,53499236.0
2021-03-22 00:00:00+00:00,6.0526,6.0736,4.4712,5.6116,52189284.0
2021-03-29 00:00:00+00:00,5.6105,6.7,5.5216,6.0947,61368601.0
2021-04-05 00:00:00+00:00,6.0983,7.4497,5.6682,6.7937,73089883.0
2021-04-12 00:00:00+00:00,6.7937,7.3751,3.9467,5.1612,65872391.0
2021-04-19 00:00:00+00:00,5.1596,5.4865,4.0,4.6477,63802736.0
2021-04-26 00:00:00+00:00,4.6512,5.7837,4.5897,5.2828,58219728.0
2021-05-03 00:00:00+00:00,5.2809,5.5922,4.7616,5.0726,43029989.0
2021-05-10 00:00:00+00:00,5.0731,7.35,4.3256,5.8783,90278616.0
2021-05-17 00:00:00+00:00,5.8777,6.2979,2.2007,2.6598,94043432.0
2021-05-24 00:00:00+00:00,2.66,3.6452,2.5235,3.1147,88328416.0
2021-05-31 00:00:00+00:00,3.1165,3.6529,2.88,3.2023,70136484.0
2021-06-07 00:00:00+00:00,3.2026,3.3368,2.6802,3.1325,56412885.0
2021-06-14 00:00:00+00:00,3.1325,3.3623,2.65,2.8816,61707015.0
2021-06-21 00:00:00+00:00,2.8818,2.9289,1.7441,1.9583,93936984.0
2021-06-28 00:00:00+00:00,1.9586,2.3438,1.9133,2.2889,102401345.0
2021-07-05 00:00:00+00:00,2.2894,2.4011,2.0038,2.1715,61095552.0
2021-07-12 00:00:00+00:00,2.1724,2.2279,1.7952,1.9044,66660578.0
2021-07-19 00:00:00+00:00,1.9052,2.3087,1.5421,2.1548,84038309.0
2021-07-26 00:00:00+00:00,2.154,2.5529,2.0646,2.3906,97666292.0
2021-08-02 00:00:00+00:00,2.3906,2.7957,2.2224,2.5606,94491838.0
2021-08-09 00:00:00+00:00,2.5609,3.4934,2.463,3.2347,127652154.0
2021-08-16 00:00:00+00:00,3.2325,6.5953,3.221,5.467,309934301.0
2021-08-23 00:00:00+00:00,5.4664,6.2321,4.607,5.5492,177694260.0
2021-08-30 00:00:00+00:00,5.55,6.8879,5.1225,6.15,157764635.0
2021-09-06 00:00:00+00:00,6.1495,11.9,4.7379,8.9476,629841316.0
2021-09-13 00:00:00+00:00,8.9489,10.3925,7.6868,10.0701,198321318.0
2021-09-20 00:00:00+00:00,10.0659,10.4449,6.3321,7.2919,324588646.0
2021-09-27 00:00:00+00:00,7.2924,8.5025,6.3539,8.0439,154930320.0
2021-10-04 00:00:00+00:00,8.0439,8.7669,7.1355,7.3901,145054703.0
2021-10-11 00:00:00+00:00,7.3902,8.29,6.7679,7.802,117803539.0
2021-10-18 00:00:00+00:00,7.8023,9.9747,7.623,9.6101,157640996.0
2021-10-25 00:00:00+00:00,9.6101,13.2451,9.5493,10.1702,275505801.0
2021-11-01 00:00:00+00:00,10.1723,11.5414,9.78,10.3532,112548437.0
2021-11-08 00:00:00+00:00,10.3511,12.6765,9.8,11.8743,154249499.0
2021-11-15 00:00:00+00:00,11.8745,11.9996,8.4043,9.6825,117474063.0
2021-11-22 00:00:00+00:00,9.6826,10.3468,7.5222,8.3993,94539750.0
2021-11-29 00:00:00+00:00,8.3973,9.6134,6.1366,7.3452,150681435.0
2021-12-06 00:00:00+00:00,7.3453,11.85,6.6322,10.5651,427767159.0
2021-12-13 00:00:00+00:00,10.5653,17.5589,8.0837,9.0216,372868128.0
