Date,Open,High,Low,Close,Volume
2020-09-14 00:00:00+00:00,3.2002,4.91,3.2002,3.3799,2162058.0
2020-09-14 12:00:00+00:00,3.3748,3.49,3.2224,3.2661,2626113.0
2020-09-15 00:00:00+00:00,3.2629,3.3258,3.125,3.2371,2049956.0
2020-09-15 12:00:00+00:00,3.2385,3.3149,2.9001,2.9332,2268349.0
2020-09-16 00:00:00+00:00,2.9299,2.9299,2.5011,2.587,2811300.0
2020-09-16 12:00:00+00:00,2.5811,2.6654,2.4316,2.5395,2886828.0
2020-09-17 00:00:00+00:00,2.54,2.7,2.3569,2.5396,3182249.0
2020-09-17 12:00:00+00:00,2.5395,2.936,2.5056,2.8855,3317089.0
2020-09-18 00:00:00+00:00,2.8821,3.15,2.724,3.0668,3139425.0
2020-09-18 12:00:00+00:00,3.0668,3.1438,2.7989,3.108,3171371.0
2020-09-19 00:00:00+00:00,3.108,3.2509,2.955,3.0428,2734716.0
2020-09-19 12:00:00+00:00,3.0424,3.1536,2.9616,3.0193,2269698.0
2020-09-20 00:00:00+00:00,3.0159,3.0173,2.8473,2.9616,2026072.0
2020-09-20 12:00:00+00:00,2.9626,2.9678,2.6876,2.8635,2404711.0
2020-09-21 00:00:00+00:00,2.8567,3.03,2.4576,2.6142,3327109.0
2020-09-21 12:00:00+00:00,2.615,2.8801,2.5,2.7539,2972595.0
2020-09-22 00:00:00+00:00,2.7544,2.9813,2.6094,2.8096,4311858.0
2020-09-22 12:00:00+00:00,2.8095,3.01,2.7812,2.9183,4631048.0
2020-09-23 00:00:00+00:00,2.9196,3.0935,2.7205,2.9298,4371830.0
2020-09-23 12:00:00+00:00,2.9301,3.0162,2.6863,2.8313,2919951.0
2020-09-24 00:00:00+00:00,2.835,3.0547,2.7607,3.0094,3170207.0
2020-09-24 12:00:00+00:00,3.0098,3.2538,2.8885,3.1392,3394404.0
2020-09-25 00:00:00+00:00,3.1314,3.1819,2.898,3.0239,3032694.0
2020-09-25 12:00:00+00:00,3.028,3.2698,2.9695,3.1821,2893050.0
2020-09-26 00:00:00+00:00,3.1871,3.249,3.067,3.1426,2458516.0
2020-09-26 12:00:00+00:00,3.1415,3.1562,3.017,3.1262,2575292.0
2020-09-27 00:00:00+00:00,3.1275,3.184,2.977,3.0446,2236089.0
2020-09-27 12:00:00+00:00,3.0444,3.1883,3.0245,3.1617,2448050.0
2020-09-28 00:00:00+00:00,3.1596,3.2116,3.0219,3.039,2420573.0
2020-09-28 12:00:00+00:00,3.0389,3.0876,2.8909,2.9564,2534113.0
2020-09-29 00:00:00+00:00,2.956,3.0156,2.9114,2.9908,2091064.0
2020-09-29 12:00:00+00:00,2.9935,3.0207,2.874,2.9517,2339870.0
2020-09-30 00:00:00+00:00,2.95,2.989,2.8487,2.8505,2004008.0
2020-09-30 12:00:00+00:00,2.8487,2.9138,2.8285,2.9004,1947825.0
2020-10-01 00:00:00+00:00,2.9008,2.9968,2.8943,2.958,2033598.0
2020-10-01 12:00:00+00:00,2.9577,2.959,2.6546,2.8701,2819087.0
2020-10-02 00:00:00+00:00,2.8694,2.8851,2.4224,2.4777,2980804.0
2020-10-02 12:00:00+00:00,2.4797,2.674,2.4513,2.6236,2602053.0
2020-10-03 00:00:00+00:00,2.6271,2.6667,2.6064,2.6656,1975179.0
2020-10-03 12:00:00+00:00,2.6654,2.6689,2.5326,2.5454,2175161.0
2020-10-04 00:00:00+00:00,2.5447,2.5909,2.4476,2.5376,2287265.0
2020-10-04 12:00:00+00:00,2.5367,2.5462,2.4266,2.5236,2354401.0
2020-10-05 00:00:00+00:00,2.5244,2.5717,2.4561,2.5264,2070478.0
2020-10-05 12:00:00+00:00,2.5257,2.677,2.5204,2.6495,2350985.0
2020-10-06 00:00:00+00:00,2.6517,2.661,2.3629,2.3962,2241691.0
2020-10-06 12:00:00+00:00,2.3958,2.4711,2.1346,2.1732,3193316.0
2020-10-07 00:00:00+00:00,2.1725,2.3053,2.0854,2.2121,3165569.0
2020-10-07 12:00:00+00:00,2.2121,2.4,2.2121,2.3027,3461848.0
2020-10-08 00:00:00+00:00,2.3036,2.3098,2.0117,2.1684,4006890.0
2020-10-08 12:00:00+00:00,2.1686,2.4629,2.1518,2.3716,4378530.0
2020-10-09 00:00:00+00:00,2.3717,2.6276,2.3101,2.5493,4064707.0
2020-10-09 12:00:00+00:00,2.5504,2.6289,2.47,2.5363,2597689.0
2020-10-10 00:00:00+00:00,2.5356,2.611,2.4737,2.5003,2728444.0
2020-10-10 12:00:00+00:00,2.5008,2.5522,2.3907,2.407,2759042.0
2020-10-11 00:00:00+00:00,2.4065,2.46,2.3378,2.4539,2562127.0
2020-10-11 12:00:00+00:00,2.4538,2.4609,2.3792,2.4257,2342417.0
2020-10-12 00:00:00+00:00,2.4269,2.5968,2.4171,2.4753,2906479.0
2020-10-12 12:00:00+00:00,2.4748,2.7096,2.4692,2.5825,3476393.0
2020-10-13 00:00:00+00:00,2.582,2.5889,2.4369,2.512,3083688.0
2020-10-13 12:00:00+00:00,2.5119,2.563,2.3355,2.4048,3800124.0
2020-10-14 00:00:00+00:00,2.4053,2.4464,2.3433,2.3462,2305872.0
2020-10-14 12:00:00+00:00,2.3481,2.3984,2.2337,2.3087,2684895.0
2020-10-15 00:00:00+00:00,2.3102,2.3443,2.1928,2.2455,2398228.0
2020-10-15 12:00:00+00:00,2.2448,2.305,2.2259,2.267,2126246.0
2020-10-16 00:00:00+00:00,2.2668,2.2708,2.103,2.1785,2632198.0
2020-10-16 12:00:00+00:00,2.1785,2.2534,2.1367,2.1404,3160159.0
2020-10-17 00:00:00+00:00,2.1401,2.2425,2.11,2.219,2137757.0
2020-10-17 12:00:00+00:00,2.2188,2.2268,2.1602,2.2062,1998965.0
2020-10-18 00:00:00+00:00,2.2069,2.2494,2.1939,2.2058,1889151.0
2020-10-18 12:00:00+00:00,2.2041,2.2649,2.1804,2.2186,2018440.0
2020-10-19 00:00:00+00:00,2.2167,2.2206,2.0512,2.0653,2450707.0
2020-10-19 12:00:00+00:00,2.0673,2.1181,2.051,2.0578,2383731.0
2020-10-20 00:00:00+00:00,2.0576,2.1083,1.8457,1.8507,2972454.0
2020-10-20 12:00:00+00:00,1.851,1.9722,1.8466,1.8905,3079913.0
2020-10-21 00:00:00+00:00,1.8885,1.9946,1.884,1.9248,2333607.0
2020-10-21 12:00:00+00:00,1.9222,2.1098,1.8474,1.8933,7774582.0
2020-10-22 00:00:00+00:00,1.8933,2.0756,1.8629,2.0707,3479135.0
2020-10-22 12:00:00+00:00,2.0716,2.0905,1.9414,1.9619,2663934.0
2020-10-23 00:00:00+00:00,1.962,1.9938,1.9145,1.9563,2491767.0
2020-10-23 12:00:00+00:00,1.956,1.9904,1.8502,1.9645,2962952.0
2020-10-24 00:00:00+00:00,1.9666,1.9715,1.9032,1.934,1885412.0
2020-10-24 12:00:00+00:00,1.9341,1.9734,1.88,1.9196,2173643.0
2020-10-25 00:00:00+00:00,1.9179,1.9281,1.8454,1.8799,2796113.0
2020-10-25 12:00:00+00:00,1.88,1.8955,1.7628,1.7937,2944204.0
2020-10-26 00:00:00+00:00,1.7946,1.853,1.7753,1.8437,2392702.0
2020-10-26 12:00:00+00:00,1.8426,1.8723,1.6162,1.6786,4141559.0
2020-10-27 00:00:00+00:00,1.6777,1.7176,1.5928,1.6851,3598123.0
2020-10-27 12:00:00+00:00,1.6842,1.7542,1.6728,1.7135,3449813.0
2020-10-28 00:00:00+00:00,1.7131,1.7287,1.4555,1.557,5515381.0
