Date,Open,High,Low,Close,Volume
2020-09-21 00:00:00+00:00,3.93,5.0295,3.3778,4.6391,52083373.0
2020-09-28 00:00:00+00:00,4.6383,4.687,3.6414,3.9608,42060368.0
2020-10-05 00:00:00+00:00,3.956,4.3209,3.1893,4.0924,39931777.0
2020-10-12 00:00:00+00:00,4.0917,4.6939,3.8578,4.1186,30483795.0
2020-10-19 00:00:00+00:00,4.1197,4.4853,3.6789,4.1429,28310270.0
2020-10-26 00:00:00+00:00,4.1422,4.4907,3.5433,3.6866,31462892.0
2020-11-02 00:00:00+00:00,3.6891,3.92,2.996,3.475,39726961.0
2020-11-09 00:00:00+00:00,3.4731,3.8193,3.2632,3.5424,38178732.0
2020-11-16 00:00:00+00:00,3.5411,4.1135,3.4547,3.9028,43695391.0
2020-11-23 00:00:00+00:00,3.9061,4.4149,3.2859,3.7037,43120965.0
2020-11-30 00:00:00+00:00,3.7047,3.901,3.4515,3.5984,32409281.0
2020-12-07 00:00:00+00:00,3.5998,3.6074,2.7881,3.3445,46226627.0
2020-12-14 00:00:00+00:00,3.3432,3.6127,3.0648,3.3144,34794258.0
2020-12-21 00:00:00+00:00,3.3114,3.6024,2.7583,2.91,42037070.0
2020-12-28 00:00:00+00:00,2.9115,3.945,2.78,3.4907,53733191.0
2021-01-04 00:00:00+00:00,3.4927,7.509,3.2,6.5449,72780889.0
2021-01-11 00:00:00+00:00,6.5428,14.71,5.6944,13.1289,67246004.0
2021-01-18 00:00:00+00:00,13.1177,13.8446,10.6259,12.4682,41530352.0
2021-01-25 00:00:00+00:00,12.4683,15.3716,10.7474,13.4644,37977908.0
2021-02-01 00:00:00+00:00,13.477,24.4766,12.5,23.7402,40702946.0
2021-02-08 00:00:00+00:00,23.7402,60.6595,23.5208,39.2,56660095.0
2021-02-15 00:00:00+00:00,39.1981,44.2897,31.4357,36.2344,45587301.0
2021-02-22 00:00:00+00:00,36.2392,36.34,22.1,23.925,41803850.0
2021-03-01 00:00:00+00:00,23.9361,31.856,23.5,26.7401,41425371.0
2021-03-08 00:00:00+00:00,26.7374,35.8785,23.8401,28.8123,65151409.0
2021-03-15 00:00:00+00:00,28.8147,39.4065,26.92,32.8665,57105667.0
2021-03-22 00:00:00+00:00,32.8668,33.6978,24.3,28.7914,48727022.0
2021-03-29 00:00:00+00:00,28.7961,32.9799,25.7487,29.2138,41098771.0
2021-04-05 00:00:00+00:00,29.2263,34.6674,28.573,31.6214,51041624.0
2021-04-12 00:00:00+00:00,31.6352,40.9226,19.6974,29.3351,71430569.0
2021-04-19 00:00:00+00:00,29.3381,30.6744,19.3141,21.6154,54370126.0
2021-04-26 00:00:00+00:00,21.6128,35.7724,21.3753,31.2878,45808143.0
2021-05-03 00:00:00+00:00,31.2941,44.0967,29.8,39.025,63444806.0
2021-05-10 00:00:00+00:00,39.0246,41.9082,29.3968,36.652,57651952.0
2021-05-17 00:00:00+00:00,36.647,38.566,12.099,15.583,67374151.0
2021-05-24 00:00:00+00:00,15.585,21.442,15.031,16.497,45733874.0
2021-05-31 00:00:00+00:00,16.502,20.697,15.642,17.375,35300517.0
2021-06-07 00:00:00+00:00,17.372,18.052,12.611,14.734,45603027.0
2021-06-14 00:00:00+00:00,14.735,15.572,12.765,13.911,29782551.0
2021-06-21 00:00:00+00:00,13.91,14.059,9.32,10.949,36215830.0
2021-06-28 00:00:00+00:00,10.948,12.89,10.555,12.348,23809773.0
2021-07-05 00:00:00+00:00,12.349,14.227,11.51,12.428,31789186.0
2021-07-12 00:00:00+00:00,12.431,12.839,10.629,10.686,22787997.0
2021-07-19 00:00:00+00:00,10.686,11.449,9.306,11.242,19372058.0
2021-07-26 00:00:00+00:00,11.238,14.093,11.172,12.849,33132390.0
2021-08-02 00:00:00+00:00,12.846,16.13,12.322,14.837,29831354.0
