Date,Open,High,Low,Close,Volume
2020-10-19 00:00:00+00:00,0.01602,0.01803,0.01602,0.01734,433774834.0
2020-10-26 00:00:00+00:00,0.01734,0.01779,0.01295,0.01414,635773981.0
2020-11-02 00:00:00+00:00,0.01416,0.01725,0.01167,0.01578,1310140867.0
2020-11-09 00:00:00+00:00,0.01578,0.01788,0.01532,0.01646,1048796030.0
2020-11-16 00:00:00+00:00,0.01644,0.02029,0.01614,0.01917,2126717073.0
2020-11-23 00:00:00+00:00,0.01919,0.02396,0.0156,0.01886,2317748437.0
2020-11-30 00:00:00+00:00,0.01888,0.02114,0.01779,0.01955,1228792723.0
2020-12-07 00:00:00+00:00,0.01954,0.01961,0.01651,0.01819,696330304.0
2020-12-14 00:00:00+00:00,0.0182,0.02088,0.01794,0.01922,1572333353.0
2020-12-21 00:00:00+00:00,0.01922,0.02011,0.0144,0.01831,2015686078.0
2020-12-28 00:00:00+00:00,0.01832,0.0207,0.01687,0.02004,1721207029.0
2021-01-04 00:00:00+00:00,0.02005,0.04005,0.01964,0.0303,6738837221.0
2021-01-11 00:00:00+00:00,0.03032,0.0365,0.02279,0.03417,2482231909.0
2021-01-18 00:00:00+00:00,0.03419,0.03789,0.02617,0.03317,2241727690.0
2021-01-25 00:00:00+00:00,0.03319,0.04822,0.03185,0.03837,5703926967.0
2021-02-01 00:00:00+00:00,0.03837,0.06852,0.03623,0.06658,3470306968.0
2021-02-08 00:00:00+00:00,0.06657,0.14722,0.06123,0.10055,5892816980.0
2021-02-15 00:00:00+00:00,0.10065,0.20188,0.07985,0.16251,5410921835.0
2021-02-22 00:00:00+00:00,0.16262,0.23387,0.09766,0.23359,6194368776.0
2021-03-01 00:00:00+00:00,0.23356,0.25399,0.18413,0.21238,2428525602.0
2021-03-08 00:00:00+00:00,0.2127,0.54146,0.20512,0.38047,5510958981.0
2021-03-15 00:00:00+00:00,0.38077,0.43814,0.348,0.38072,2074657980.0
2021-03-22 00:00:00+00:00,0.38097,0.38492,0.29563,0.3468,1763704330.0
2021-03-29 00:00:00+00:00,0.34666,0.4248,0.33571,0.36151,2014808601.0
2021-04-05 00:00:00+00:00,0.36156,0.39107,0.30676,0.36992,1509982199.0
2021-04-12 00:00:00+00:00,0.36992,0.46978,0.27588,0.36349,2333572339.0
2021-04-19 00:00:00+00:00,0.36343,0.42213,0.28849,0.38459,2197824868.0
2021-04-26 00:00:00+00:00,0.38436,0.94926,0.37839,0.82203,8988282526.0
2021-05-03 00:00:00+00:00,0.82194,1.059,0.6871,0.97173,3644967780.0
2021-05-10 00:00:00+00:00,0.97113,1.89,0.76805,1.72352,5638998948.0
2021-05-17 00:00:00+00:00,1.7238,2.7,0.74214,1.07015,9030029942.0
2021-05-24 00:00:00+00:00,1.07015,2.43499,1.06283,1.8593,13304989613.0
2021-05-31 00:00:00+00:00,1.8596,1.98579,1.4378,1.5821,4847438658.0
2021-06-07 00:00:00+00:00,1.5823,1.7269,1.156,1.4652,6020933998.0
2021-06-14 00:00:00+00:00,1.4653,1.712,1.28,1.3984,6024907086.0
2021-06-21 00:00:00+00:00,1.3984,1.411,0.9282,1.1134,7316749592.0
